Source_ID,Site_ID,sampledate,Q_cfs,SRP_mgL,SRP_lbday
Mendota Yahara Tributary Study 2012-2015,WIDNR 133040,7/2/2014,,0.002,
USGS,USGS 5427850,7/3/2014,107,0.00275,1.59
Mendota Yahara Tributary Study 2012-2015,WIDNR 133040,7/3/2014,,0.0028,
USGS,USGS 5427850,7/4/2014,85.5,0.0022,1.02
USGS,USGS 5427850,7/5/2014,54,0.00168,0.49
USGS,USGS 5427850,7/6/2014,92.6,0.00128,0.67
USGS,USGS 5427850,7/7/2014,70.8,0.00103,0.4
Mendota Yahara Tributary Study 2012-2015,WIDNR 133040,7/7/2014,,0,
USGS,USGS 5427850,7/8/2014,90.5,0.00104,0.52
USGS,USGS 5427850,7/9/2014,79.2,0.00108,0.47
USGS,USGS 5427850,7/10/2014,59.7,0.00112,0.36
USGS,USGS 5427850,7/11/2014,67.9,0.00116,0.43
USGS,USGS 5427850,7/12/2014,81.4,0.00121,0.52
USGS,USGS 5427850,7/13/2014,71.2,0.00126,0.48
USGS,USGS 5427850,7/14/2014,68.3,0.00131,0.48
USGS,USGS 5427850,7/15/2014,73.6,0.00136,0.55
USGS,USGS 5427850,7/16/2014,66.7,0.00141,0.52
USGS,USGS 5427850,7/17/2014,61.1,0.00146,0.5
USGS,USGS 5427850,7/18/2014,63.8,0.00152,0.54
USGS,USGS 5427850,7/19/2014,62.7,0.00158,0.54
USGS,USGS 5427850,7/20/2014,58.9,0.00164,0.52
USGS,USGS 5427850,7/21/2014,58,0.00171,0.52
USGS,USGS 5427850,7/22/2014,67.2,0.00177,0.67
USGS,USGS 5427850,7/23/2014,49.8,0.00184,0.51
USGS,USGS 5427850,7/24/2014,47.8,0.00192,0.51
USGS,USGS 5427850,7/25/2014,48.1,0.00199,0.5
USGS,USGS 5427850,7/26/2014,65.6,0.00207,0.7
USGS,USGS 5427850,7/27/2014,63.7,0.00215,0.69
USGS,USGS 5427850,7/28/2014,48,0.00223,0.57
USGS,USGS 5427850,7/29/2014,54.3,0.00232,0.69
USGS,USGS 5427850,7/30/2014,54,0.00241,0.69
USGS,USGS 5427850,7/31/2014,53.4,0.0025,0.73
USGS,USGS 5427850,8/1/2014,58.1,0.0026,0.8
USGS,USGS 5427850,8/2/2014,62.3,0.0027,0.88
USGS,USGS 5427850,8/3/2014,54.7,0.00281,0.82
USGS,USGS 5427850,8/4/2014,82.6,0.00292,1.2
USGS,USGS 5427850,8/5/2014,221,0.00233,2.77
Mendota Yahara Tributary Study 2012-2015,WIDNR 133040,8/5/2014,,0.0031,
Mendota Yahara Tributary Study 2012-2015,WIDNR 133040,8/5/2014,,0.0024,
Mendota Yahara Tributary Study 2012-2015,WIDNR 133040,8/5/2014,,0.002,
USGS,USGS 5427850,8/6/2014,110,0.00249,1.51
Mendota Yahara Tributary Study 2012-2015,WIDNR 133040,8/6/2014,,0.0026,
Mendota Yahara Tributary Study 2012-2015,WIDNR 133040,8/6/2014,,0.002,
USGS,USGS 5427850,8/7/2014,74.6,0.00378,1.55
Mendota Yahara Tributary Study 2012-2015,WIDNR 133040,8/7/2014,,0.0041,
USGS,USGS 5427850,8/8/2014,61.1,0.00367,1.17
USGS,USGS 5427850,8/9/2014,60.3,0.00343,1.14
USGS,USGS 5427850,8/10/2014,56.6,0.0032,0.95
USGS,USGS 5427850,8/11/2014,70,0.00304,1.18
Mendota Yahara Tributary Study 2012-2015,WIDNR 133040,8/11/2014,,0.0031,
USGS,USGS 5427850,8/12/2014,57.2,0.00314,0.97
USGS,USGS 5427850,8/13/2014,60.7,0.00329,1.07
USGS,USGS 5427850,8/14/2014,53.3,0.00345,0.97
USGS,USGS 5427850,8/15/2014,43.3,0.00362,0.85
USGS,USGS 5427850,8/16/2014,61.4,0.00379,1.27
USGS,USGS 5427850,8/17/2014,54.1,0.00397,1.13
USGS,USGS 5427850,8/18/2014,43.8,0.00416,0.93
USGS,USGS 5427850,8/19/2014,61.5,0.00436,1.34
USGS,USGS 5427850,8/20/2014,57.7,0.00457,1.47
USGS,USGS 5427850,8/21/2014,44.7,0.00479,1.3
USGS,USGS 5427850,8/22/2014,56.4,0.00502,1.63
USGS,USGS 5427850,8/23/2014,53.9,0.00526,1.66
USGS,USGS 5427850,8/24/2014,46.9,0.00552,1.46
USGS,USGS 5427850,8/25/2014,66.2,0.00578,2.15
USGS,USGS 5427850,8/26/2014,78.5,0.00606,2.55
USGS,USGS 5427850,8/27/2014,61.5,0.00635,2.11
USGS,USGS 5427850,8/28/2014,57.4,0.00665,2.05
USGS,USGS 5427850,8/29/2014,42.3,0.00692,1.66
Mendota Yahara Tributary Study 2012-2015,WIDNR 133040,8/29/2014,,0.0066,
Mendota Yahara Tributary Study 2012-2015,WIDNR 133040,8/29/2014,,0.0066,
USGS,USGS 5427850,8/30/2014,73.2,0.00679,2.53
USGS,USGS 5427850,8/31/2014,63.3,0.00659,2.34
USGS,USGS 5427850,9/1/2014,60.7,0.00638,2.14
USGS,USGS 5427850,9/2/2014,58.1,0.00619,2.01
USGS,USGS 5427850,9/3/2014,26.4,0.00599,0.94
USGS,USGS 5427850,9/4/2014,56.7,0.00581,1.79
USGS,USGS 5427850,9/5/2014,88.2,0.00563,2.64
USGS,USGS 5427850,9/6/2014,61.2,0.00546,1.83
USGS,USGS 5427850,9/7/2014,54.4,0.00529,1.6
USGS,USGS 5427850,9/8/2014,44.7,0.00512,1.13
USGS,USGS 5427850,9/9/2014,51,0.00497,1.25
USGS,USGS 5427850,9/10/2014,73.9,0.00481,1.87
USGS,USGS 5427850,9/11/2014,55.9,0.00466,1.47
USGS,USGS 5427850,9/12/2014,57.7,0.00452,1.49
USGS,USGS 5427850,9/13/2014,55.7,0.00438,1.33
USGS,USGS 5427850,9/14/2014,46,0.00425,1.03
USGS,USGS 5427850,9/15/2014,67.7,0.00411,1.5
USGS,USGS 5427850,9/16/2014,59.3,0.00399,1.26
Mendota Yahara Tributary Study 2012-2015,WIDNR 133040,9/16/2014,,0.0041,
USGS,USGS 5427850,9/17/2014,55,0.00391,1.16
USGS,USGS 5427850,9/18/2014,52.7,0.00384,1.15
USGS,USGS 5427850,9/19/2014,21.6,0.00376,0.41
USGS,USGS 5427850,9/20/2014,70.5,0.00369,1.44
USGS,USGS 5427850,9/21/2014,60.5,0.00361,1.22
USGS,USGS 5427850,9/22/2014,49.9,0.00354,0.95
USGS,USGS 5427850,9/23/2014,49.1,0.00347,0.92
USGS,USGS 5427850,9/24/2014,49.9,0.00341,0.93
USGS,USGS 5427850,9/25/2014,51,0.00334,0.98
USGS,USGS 5427850,9/26/2014,48.4,0.00327,0.91
USGS,USGS 5427850,9/27/2014,48.4,0.00321,0.84
USGS,USGS 5427850,9/28/2014,49.5,0.00315,0.84
USGS,USGS 5427850,9/29/2014,60.3,0.00309,1
USGS,USGS 5427850,9/30/2014,39.5,0.00303,0.55
USGS,USGS 5427850,10/1/2014,46.7,0.003,0.46
Mendota Yahara Tributary Study 2012-2015,WIDNR 133040,10/1/2014,,0.0026,
USGS,USGS 5427850,10/2/2014,39.4,0.003,0.57
USGS,USGS 5427850,10/3/2014,57.8,0.003,0.95
USGS,USGS 5427850,10/4/2014,70.8,0.003,1.16
USGS,USGS 5427850,10/5/2014,52,0.003,0.85
USGS,USGS 5427850,10/6/2014,47.5,0.003,0.77
USGS,USGS 5427850,10/7/2014,67.3,0.003,1.04
USGS,USGS 5427850,10/8/2014,52.9,0.003,0.78
USGS,USGS 5427850,10/9/2014,55.9,0.003,0.87
USGS,USGS 5427850,10/10/2014,50.4,0.003,0.81
USGS,USGS 5427850,10/11/2014,46.1,0.003,0.75
USGS,USGS 5427850,10/12/2014,55.8,0.003,0.93
USGS,USGS 5427850,10/13/2014,70.5,0.003,1.17
USGS,USGS 5427850,10/14/2014,144,0.00265,2.08
Mendota Yahara Tributary Study 2012-2015,WIDNR 133040,10/14/2014,,0.0025,
Mendota Yahara Tributary Study 2012-2015,WIDNR 133040,10/14/2014,,0.0021,
USGS,USGS 5427850,10/15/2014,92.5,0.002,1.02
Mendota Yahara Tributary Study 2012-2015,WIDNR 133040,10/15/2014,,0,
USGS,USGS 5427850,10/16/2014,66.6,0.00203,0.74
USGS,USGS 5427850,10/17/2014,71.9,0.00206,0.83
USGS,USGS 5427850,10/18/2014,61.2,0.00209,0.68
USGS,USGS 5427850,10/19/2014,40.8,0.00212,0.47
USGS,USGS 5427850,10/20/2014,77.1,0.00215,0.91
USGS,USGS 5427850,10/21/2014,53.6,0.00218,0.62
USGS,USGS 5427850,10/22/2014,49.3,0.00221,0.58
USGS,USGS 5427850,10/23/2014,62.9,0.00224,0.82
USGS,USGS 5427850,10/24/2014,60.9,0.00227,0.85
USGS,USGS 5427850,10/25/2014,57.8,0.0023,0.72
USGS,USGS 5427850,10/26/2014,65,0.00233,0.9
USGS,USGS 5427850,10/27/2014,47.1,0.00236,0.57
USGS,USGS 5427850,10/28/2014,49.9,0.00239,0.61
USGS,USGS 5427850,10/29/2014,81.9,0.00242,1.08
USGS,USGS 5427850,10/30/2014,60.3,0.00245,0.83
USGS,USGS 5427850,10/31/2014,64.9,0.00248,0.88
USGS,USGS 5427850,11/1/2014,49.9,0.00251,0.67
USGS,USGS 5427850,11/2/2014,35.6,0.00254,0.47
USGS,USGS 5427850,11/3/2014,79.5,0.00257,1.12
USGS,USGS 5427850,11/4/2014,54,0.0026,0.81
USGS,USGS 5427850,11/5/2014,70.1,0.00263,0.95
USGS,USGS 5427850,11/6/2014,74.3,0.00266,1.05
USGS,USGS 5427850,11/7/2014,39.8,0.00269,0.58
USGS,USGS 5427850,11/8/2014,81.1,0.00272,1.21
USGS,USGS 5427850,11/9/2014,72.3,0.00276,1.06
USGS,USGS 5427850,11/10/2014,69.7,0.00279,1.04
USGS,USGS 5427850,11/11/2014,52.4,0.00282,0.78
USGS,USGS 5427850,11/12/2014,64,0.00285,1
USGS,USGS 5427850,11/13/2014,69.4,0.00288,1.07
USGS,USGS 5427850,11/14/2014,65.8,0.00291,1.04
USGS,USGS 5427850,11/15/2014,59.3,0.00294,0.95
USGS,USGS 5427850,11/16/2014,60.1,0.00297,0.99
USGS,USGS 5427850,11/17/2014,63,0.00303,1.05
Mendota Yahara Tributary Study 2012-2015,WIDNR 133040,11/17/2014,,0.0029,
USGS,USGS 5427850,11/18/2014,55,0.00326,0.96
USGS,USGS 5427850,11/19/2014,61.2,0.00351,1.17
USGS,USGS 5427850,11/20/2014,59.7,0.00376,1.21
USGS,USGS 5427850,11/21/2014,49.5,0.00401,1.09
USGS,USGS 5427850,11/22/2014,63.6,0.00426,1.47
USGS,USGS 5427850,11/23/2014,81,0.00451,1.96
USGS,USGS 5427850,11/24/2014,87.1,0.00476,2.24
USGS,USGS 5427850,11/25/2014,91.5,0.00501,2.47
USGS,USGS 5427850,11/26/2014,68.2,0.00526,1.95
USGS,USGS 5427850,11/27/2014,62.7,0.00551,1.82
USGS,USGS 5427850,11/28/2014,55.8,0.00576,1.83
USGS,USGS 5427850,11/29/2014,65,0.00601,2.14
USGS,USGS 5427850,11/30/2014,69.9,0.00626,2.39
USGS,USGS 5427850,12/1/2014,48.2,0.00651,1.67
USGS,USGS 5427850,12/2/2014,52.9,0.00676,1.96
USGS,USGS 5427850,12/3/2014,63.9,0.00701,2.41
USGS,USGS 5427850,12/4/2014,56.3,0.00726,2.22
USGS,USGS 5427850,12/5/2014,57.5,0.00751,2.35
USGS,USGS 5427850,12/6/2014,58.3,0.00776,2.45
USGS,USGS 5427850,12/7/2014,48.6,0.00801,2.09
USGS,USGS 5427850,12/8/2014,63.7,0.00826,2.85
USGS,USGS 5427850,12/9/2014,62.4,0.00851,2.87
USGS,USGS 5427850,12/10/2014,56.8,0.00876,2.69
USGS,USGS 5427850,12/11/2014,55.1,0.00899,2.67
Mendota Yahara Tributary Study 2012-2015,WIDNR 133040,12/11/2014,,0.0089,
USGS,USGS 5427850,12/12/2014,53.1,0.00909,2.6
USGS,USGS 5427850,12/13/2014,60.7,0.00917,2.99
USGS,USGS 5427850,12/14/2014,64.2,0.00926,3.23
USGS,USGS 5427850,12/15/2014,71.2,0.00934,3.65
USGS,USGS 5427850,12/16/2014,80.7,0.00943,4.11
USGS,USGS 5427850,12/17/2014,75.8,0.00951,3.91
USGS,USGS 5427850,12/18/2014,60.4,0.0096,3.17
USGS,USGS 5427850,12/19/2014,57.3,0.00969,3
USGS,USGS 5427850,12/20/2014,55.1,0.00977,2.93
USGS,USGS 5427850,12/21/2014,52.2,0.00986,2.76
USGS,USGS 5427850,12/22/2014,67.1,0.00994,3.56
USGS,USGS 5427850,12/23/2014,70.8,0.01,3.85
USGS,USGS 5427850,12/24/2014,89.3,0.0101,4.88
USGS,USGS 5427850,12/25/2014,69.8,0.0102,3.88
USGS,USGS 5427850,12/26/2014,77.1,0.0103,4.22
USGS,USGS 5427850,12/27/2014,55.8,0.0104,3.1
USGS,USGS 5427850,12/28/2014,72.3,0.0105,4.08
USGS,USGS 5427850,12/29/2014,54,0.0105,3.09
USGS,USGS 5427850,12/30/2014,41.7,0.0106,2.37
USGS,USGS 5427850,12/31/2014,46.9,0.0107,2.72
USGS,USGS 5427850,1/1/2015,52.2,0.0108,3.06
USGS,USGS 5427850,1/2/2015,54,0.0109,3.16
USGS,USGS 5427850,1/3/2015,54.9,0.011,3.28
USGS,USGS 5427850,1/4/2015,51.2,0.011,3.06
USGS,USGS 5427850,1/5/2015,42.6,0.0111,2.59
USGS,USGS 5427850,1/6/2015,47.9,0.0112,2.89
USGS,USGS 5427850,1/7/2015,46,0.0113,2.82
USGS,USGS 5427850,1/8/2015,44,0.0114,2.71
USGS,USGS 5427850,1/9/2015,44,0.0115,2.73
USGS,USGS 5427850,1/10/2015,45,0.0116,2.81
USGS,USGS 5427850,1/11/2015,48,0.0116,3.02
USGS,USGS 5427850,1/12/2015,49,0.0117,3.11
USGS,USGS 5427850,1/13/2015,45,0.0118,2.88
USGS,USGS 5427850,1/14/2015,44,0.0119,2.83
USGS,USGS 5427850,1/15/2015,50,0.0119,3.22
Mendota Yahara Tributary Study 2012-2015,WIDNR 133040,1/15/2015,,0.0121,
USGS,USGS 5427850,1/16/2015,49,0.0116,3.08
USGS,USGS 5427850,1/17/2015,53,0.0112,3.22
USGS,USGS 5427850,1/18/2015,57,0.0109,3.35
USGS,USGS 5427850,1/19/2015,57,0.0105,3.23
USGS,USGS 5427850,1/20/2015,53,0.0101,2.9
USGS,USGS 5427850,1/21/2015,51,0.00976,2.69
USGS,USGS 5427850,1/22/2015,48,0.00939,2.44
USGS,USGS 5427850,1/23/2015,50,0.00902,2.44
USGS,USGS 5427850,1/24/2015,56,0.00865,2.62
USGS,USGS 5427850,1/25/2015,51,0.00828,2.28
USGS,USGS 5427850,1/26/2015,37,0.00791,1.58
USGS,USGS 5427850,1/27/2015,51,0.00754,2.07
USGS,USGS 5427850,1/28/2015,50,0.00716,1.94
USGS,USGS 5427850,1/29/2015,48,0.00679,1.76
USGS,USGS 5427850,1/30/2015,42,0.00642,1.46
USGS,USGS 5427850,1/31/2015,45,0.00605,1.47
USGS,USGS 5427850,2/1/2015,30,0.00568,0.92
USGS,USGS 5427850,2/2/2015,41,0.00531,1.17
USGS,USGS 5427850,2/3/2015,54,0.00494,1.44
USGS,USGS 5427850,2/4/2015,52,0.00457,1.28
USGS,USGS 5427850,2/5/2015,48,0.00419,1.09
USGS,USGS 5427850,2/6/2015,47,0.00382,0.97
USGS,USGS 5427850,2/7/2015,50,0.00345,0.93
USGS,USGS 5427850,2/8/2015,52,0.00308,0.87
USGS,USGS 5427850,2/9/2015,50,0.00271,0.73
USGS,USGS 5427850,2/10/2015,44,0.00234,0.56
USGS,USGS 5427850,2/11/2015,48,0.00203,0.53
Mendota Yahara Tributary Study 2012-2015,WIDNR 133040,2/11/2015,,0.0019,
USGS,USGS 5427850,2/12/2015,45,0.002,0.49
USGS,USGS 5427850,2/13/2015,45,0.002,0.49
USGS,USGS 5427850,2/14/2015,48,0.002,0.52
USGS,USGS 5427850,2/15/2015,41,0.002,0.44
USGS,USGS 5427850,2/16/2015,48,0.002,0.52
USGS,USGS 5427850,2/17/2015,51,0.002,0.55
USGS,USGS 5427850,2/18/2015,49,0.002,0.53
USGS,USGS 5427850,2/19/2015,43,0.002,0.46
USGS,USGS 5427850,2/20/2015,47,0.002,0.51
USGS,USGS 5427850,2/21/2015,51,0.002,0.55
USGS,USGS 5427850,2/22/2015,54,0.002,0.58
USGS,USGS 5427850,2/23/2015,49,0.002,0.53
USGS,USGS 5427850,2/24/2015,51,0.002,0.55
USGS,USGS 5427850,2/25/2015,54,0.002,0.58
USGS,USGS 5427850,2/26/2015,56,0.002,0.6
USGS,USGS 5427850,2/27/2015,53,0.002,0.57
USGS,USGS 5427850,2/28/2015,52,0.002,0.56
USGS,USGS 5427850,3/1/2015,54,0.002,0.58
USGS,USGS 5427850,3/2/2015,59.8,0.002,0.65
USGS,USGS 5427850,3/3/2015,61.7,0.002,0.67
USGS,USGS 5427850,3/4/2015,63.8,0.002,0.69
USGS,USGS 5427850,3/5/2015,61.2,0.002,0.66
USGS,USGS 5427850,3/6/2015,58.2,0.00204,0.64
USGS,USGS 5427850,3/7/2015,61.7,0.00897,3.03
USGS,USGS 5427850,3/8/2015,75.8,0.0209,8.72
USGS,USGS 5427850,3/9/2015,130,0.0144,9.45
Mendota Yahara Tributary Study 2012-2015,WIDNR 133040,3/9/2015,,0.0269,
Mendota Yahara Tributary Study 2012-2015,WIDNR 133040,3/9/2015,,0.0133,
Mendota Yahara Tributary Study 2012-2015,WIDNR 133040,3/9/2015,,0.0168,
Mendota Yahara Tributary Study 2012-2015,WIDNR 133040,3/9/2015,,0.0145,
Mendota Yahara Tributary Study 2012-2015,WIDNR 133040,3/9/2015,,0.003,
USGS,USGS 5427850,3/10/2015,162,0.0864,75.5
Mendota Yahara Tributary Study 2012-2015,WIDNR 133040,3/10/2015,,0.0779,
Mendota Yahara Tributary Study 2012-2015,WIDNR 133040,3/10/2015,,0.111,
USGS,USGS 5427850,3/11/2015,138,0.138,103
Mendota Yahara Tributary Study 2012-2015,WIDNR 133040,3/11/2015,,0.152,
USGS,USGS 5427850,3/12/2015,94.9,0.102,52.3
Mendota Yahara Tributary Study 2012-2015,WIDNR 133040,3/12/2015,,0.11,
USGS,USGS 5427850,3/13/2015,83.8,0.0627,28.3
USGS,USGS 5427850,3/14/2015,77.1,0.0434,18
USGS,USGS 5427850,3/15/2015,62.5,0.0361,12.2
USGS,USGS 5427850,3/16/2015,69.6,0.0287,10.8
USGS,USGS 5427850,3/17/2015,59.5,0.0213,7.04
USGS,USGS 5427850,3/18/2015,54.3,0.0148,4.41
Mendota Yahara Tributary Study 2012-2015,WIDNR 133040,3/18/2015,,0.0141,
USGS,USGS 5427850,3/19/2015,53.2,0.0133,3.89
USGS,USGS 5427850,3/20/2015,48.6,0.0127,3.27
USGS,USGS 5427850,3/21/2015,57.7,0.012,3.68
USGS,USGS 5427850,3/22/2015,48.4,0.0114,2.94
USGS,USGS 5427850,3/23/2015,50.7,0.0107,2.95
USGS,USGS 5427850,3/24/2015,57,0.01,3.02
USGS,USGS 5427850,3/25/2015,34.1,0.00939,1.76
USGS,USGS 5427850,3/26/2015,81.7,0.00874,3.85
USGS,USGS 5427850,3/27/2015,51.7,0.00808,2.31
USGS,USGS 5427850,3/28/2015,42.2,0.00742,1.64
USGS,USGS 5427850,3/29/2015,38.3,0.00677,1.26
USGS,USGS 5427850,3/30/2015,68.5,0.00611,2.28
USGS,USGS 5427850,3/31/2015,46.4,0.00545,1.33
USGS,USGS 5427850,4/1/2015,18.7,0.00479,0.52
USGS,USGS 5427850,4/2/2015,79.5,0.00414,1.78
USGS,USGS 5427850,4/3/2015,60,0.00348,1.14
USGS,USGS 5427850,4/4/2015,39.8,0.00282,0.58
USGS,USGS 5427850,4/5/2015,67,0.00221,0.82
Mendota Yahara Tributary Study 2012-2015,WIDNR 133040,4/5/2015,,0.0024,
USGS,USGS 5427850,4/6/2015,61.2,0.00276,0.95
USGS,USGS 5427850,4/7/2015,49.8,0.00378,1
USGS,USGS 5427850,4/8/2015,102,0.00468,2.69
Mendota Yahara Tributary Study 2012-2015,WIDNR 133040,4/8/2015,,0.0047,
USGS,USGS 5427850,4/9/2015,189,0.0038,3.82
Mendota Yahara Tributary Study 2012-2015,WIDNR 133040,4/9/2015,,0.0029,
USGS,USGS 5427850,4/10/2015,355,0.00733,13.4
Mendota Yahara Tributary Study 2012-2015,WIDNR 133040,4/10/2015,,0.0169,
Mendota Yahara Tributary Study 2012-2015,WIDNR 133040,4/10/2015,,0.0027,
USGS,USGS 5427850,4/11/2015,279,0.083,115
Mendota Yahara Tributary Study 2012-2015,WIDNR 133040,4/11/2015,,0.004,
Mendota Yahara Tributary Study 2012-2015,WIDNR 133040,4/11/2015,,0.119,
USGS,USGS 5427850,4/12/2015,114,0.0916,57
Mendota Yahara Tributary Study 2012-2015,WIDNR 133040,4/12/2015,,0.0802,
USGS,USGS 5427850,4/13/2015,106,0.0649,37.9
USGS,USGS 5427850,4/14/2015,90.3,0.0421,21
USGS,USGS 5427850,4/15/2015,79.2,0.03,13.3
USGS,USGS 5427850,4/16/2015,59.3,0.0191,5.74
USGS,USGS 5427850,4/17/2015,64.7,0.0122,4.35
USGS,USGS 5427850,4/18/2015,68.3,0.0105,3.99
USGS,USGS 5427850,4/19/2015,48.8,0.00882,2.14
USGS,USGS 5427850,4/20/2015,57.8,0.00714,2.27
USGS,USGS 5427850,4/21/2015,84.2,0.00546,2.52
USGS,USGS 5427850,4/22/2015,81.7,0.00378,1.7
USGS,USGS 5427850,4/23/2015,63.8,0.00227,0.85
Mendota Yahara Tributary Study 2012-2015,WIDNR 133040,4/23/2015,,0,
USGS,USGS 5427850,4/24/2015,67.5,0.00203,0.75
USGS,USGS 5427850,4/25/2015,56.2,0.00207,0.62
USGS,USGS 5427850,4/26/2015,54.7,0.00211,0.63
USGS,USGS 5427850,4/27/2015,54.2,0.00215,0.58
USGS,USGS 5427850,4/28/2015,53.4,0.00219,0.63
USGS,USGS 5427850,4/29/2015,64.2,0.00222,0.85
USGS,USGS 5427850,4/30/2015,50.3,0.00226,0.62
USGS,USGS 5427850,5/1/2015,56.5,0.0023,0.74
USGS,USGS 5427850,5/2/2015,50.7,0.00234,0.63
USGS,USGS 5427850,5/3/2015,43.1,0.00238,0.55
USGS,USGS 5427850,5/4/2015,80.3,0.00242,0.91
USGS,USGS 5427850,5/5/2015,66.7,0.00246,0.92
USGS,USGS 5427850,5/6/2015,71.3,0.00249,0.96
USGS,USGS 5427850,5/7/2015,38.2,0.00253,0.49
USGS,USGS 5427850,5/8/2015,84.5,0.00257,1.22
USGS,USGS 5427850,5/9/2015,62.3,0.00261,0.89
USGS,USGS 5427850,5/10/2015,51,0.00265,0.78
USGS,USGS 5427850,5/11/2015,-0.59,0.00269,-0.05
USGS,USGS 5427850,5/12/2015,96,0.00272,1.4
USGS,USGS 5427850,5/13/2015,54.6,0.00276,0.76
USGS,USGS 5427850,5/14/2015,52.1,0.0028,0.82
USGS,USGS 5427850,5/15/2015,55,0.00284,0.87
USGS,USGS 5427850,5/16/2015,45.5,0.00288,0.74
USGS,USGS 5427850,5/17/2015,42.1,0.00292,0.58
USGS,USGS 5427850,5/18/2015,93.2,0.00296,1.44
USGS,USGS 5427850,5/19/2015,77.3,0.00299,1.29
Mendota Yahara Tributary Study 2012-2015,WIDNR 133040,5/19/2015,,0.0025,
USGS,USGS 5427850,5/20/2015,44.1,0.003,0.82
USGS,USGS 5427850,5/21/2015,57.4,0.003,0.98
USGS,USGS 5427850,5/22/2015,50.6,0.003,0.81
USGS,USGS 5427850,5/23/2015,51.7,0.003,0.81
USGS,USGS 5427850,5/24/2015,53.8,0.003,0.95
USGS,USGS 5427850,5/25/2015,53.6,0.003,0.85
USGS,USGS 5427850,5/26/2015,37.1,0.003,0.57
USGS,USGS 5427850,5/27/2015,89.4,0.003,1.4
Mendota Yahara Tributary Study 2012-2015,WIDNR 133040,5/27/2015,,0.0034,
USGS,USGS 5427850,5/28/2015,51.6,0.003,0.78
USGS,USGS 5427850,5/29/2015,61.7,0.003,1.1
USGS,USGS 5427850,5/30/2015,81.2,0.003,1.27
USGS,USGS 5427850,5/31/2015,69.4,0.003,1.14
USGS,USGS 5427850,6/1/2015,53.1,0.003,0.85
USGS,USGS 5427850,6/2/2015,53.3,0.003,0.8
USGS,USGS 5427850,6/3/2015,51.7,0.003,0.85
USGS,USGS 5427850,6/4/2015,59.8,0.003,0.98
USGS,USGS 5427850,6/5/2015,52.9,0.003,0.83
USGS,USGS 5427850,6/6/2015,38.2,0.003,0.53
USGS,USGS 5427850,6/7/2015,49.8,0.003,0.78
USGS,USGS 5427850,6/8/2015,47,0.003,0.67
USGS,USGS 5427850,6/9/2015,42.5,0.003,0.71
USGS,USGS 5427850,6/10/2015,49.6,0.00306,0.84
Mendota Yahara Tributary Study 2012-2015,WIDNR 133040,6/10/2015,,0.003,
USGS,USGS 5427850,6/11/2015,55,0.00346,0.99
USGS,USGS 5427850,6/12/2015,112,0.00388,2.33
Mendota Yahara Tributary Study 2012-2015,WIDNR 133040,6/12/2015,,0.0037,
USGS,USGS 5427850,6/13/2015,92.9,0.00397,1.95
USGS,USGS 5427850,6/14/2015,74.7,0.00393,1.61
USGS,USGS 5427850,6/15/2015,69.9,0.00389,1.46
USGS,USGS 5427850,6/16/2015,53.5,0.00386,1.12
USGS,USGS 5427850,6/17/2015,48.4,0.00382,0.98
USGS,USGS 5427850,6/18/2015,57.7,0.00379,1.18
USGS,USGS 5427850,6/19/2015,39.7,0.00375,0.81
USGS,USGS 5427850,6/20/2015,51,0.00371,1.02
USGS,USGS 5427850,6/21/2015,52,0.00368,1.01
USGS,USGS 5427850,6/22/2015,28.5,0.00364,0.5
USGS,USGS 5427850,6/23/2015,65.4,0.00361,1.21
USGS,USGS 5427850,6/24/2015,42.1,0.00357,0.8
USGS,USGS 5427850,6/25/2015,51.4,0.00353,0.96
USGS,USGS 5427850,6/26/2015,49.1,0.0035,0.94
USGS,USGS 5427850,6/27/2015,43.3,0.00346,0.81
USGS,USGS 5427850,6/28/2015,42.4,0.00343,0.81
USGS,USGS 5427850,6/29/2015,46.4,0.00339,0.85
USGS,USGS 5427850,6/30/2015,49,0.00335,0.88
USGS,USGS 5427850,7/1/2015,41,0.00332,0.74
USGS,USGS 5427850,7/2/2015,42,0.00328,0.76
USGS,USGS 5427850,7/3/2015,41.5,0.00325,0.73
USGS,USGS 5427850,7/4/2015,39.7,0.00321,0.69
USGS,USGS 5427850,7/5/2015,27.3,0.00317,0.5
USGS,USGS 5427850,7/6/2015,57.2,0.00314,0.91
USGS,USGS 5427850,7/7/2015,65.6,0.0031,1.07
USGS,USGS 5427850,7/8/2015,48.3,0.00307,0.78
USGS,USGS 5427850,7/9/2015,42.9,0.00303,0.69
USGS,USGS 5427850,7/10/2015,38.4,0.00301,0.64
Pheasant Branch (USGS # 9KP41),WIDNR 133040,7/10/2015,,0.0031,
USGS,USGS 5427850,7/11/2015,37.5,0.00309,0.68
USGS,USGS 5427850,7/12/2015,38.5,0.00318,0.68
USGS,USGS 5427850,7/13/2015,67.7,0.00327,1.3
USGS,USGS 5427850,7/14/2015,95.7,0.00336,1.73
USGS,USGS 5427850,7/15/2015,50.2,0.00345,0.97
USGS,USGS 5427850,7/16/2015,49.4,0.00354,0.97
USGS,USGS 5427850,7/17/2015,64.2,0.00363,1.3
USGS,USGS 5427850,7/18/2015,120,0.00372,2.42
USGS,USGS 5427850,7/19/2015,123,0.00381,2.56
USGS,USGS 5427850,7/20/2015,67.7,0.00391,1.36
USGS,USGS 5427850,7/21/2015,56.5,0.004,1.23
