# ---------------------------------- WARNING ----------------------------------------,,,,,,,,,,,,
# Some of the data that you have obtained from this U.S. Geological Survey database,,,,,,,,,,,,
# may not have received Director's approval. Any such data values are qualified,,,,,,,,,,,,
# as provisional and are subject to revision. Provisional data are released on the,,,,,,,,,,,,
# condition that neither the USGS nor the United States Government may be held liable,,,,,,,,,,,,
# for any damages resulting from its use.,,,,,,,,,,,,
#,,,,,,,,,,,,
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement,,,,,,,,,,,,
#,,,,,,,,,,,,
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output,,,,,,,,,,,,
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals,,,,,,,,,,,,
#,,,,,,,,,,,,
# Contact:   gs-w_waterdata_support@usgs.gov,,,,,,,,,,,,
# retrieved: 2023-04-12 15:50:48 EDT       (sdww01),,,,,,,,,,,,
#,,,,,,,,,,,,
# Data for the following 1 site(s) are contained in this file,,,,,,,,,,,,
"#    USGS 05427850 YAHARA RIVER AT STATE HIGHWAY 113 AT MADISON, WI",,,,,,,,,,,,
# -----------------------------------------------------------------------------------,,,,,,,,,,,,
#,,,,,,,,,,,,
# Data provided for site 05427850,,,,,,,,,,,,
#            TS   parameter     statistic     Description,,,,,,,,,,,,
"#        154921       00060     00003     Discharge, cubic feet per second (Mean)",,,,,,,,,,,,
"#        223623       00671     00003     Orthophosphate, water, filtered, milligrams per liter as phosphorus (Mean)",,,,,,,,,,,,
"#        223624       91050     00003     Phosphorus, water, unfiltered, pounds of phosphorus per day (Mean)",,,,,,,,,,,,
"#        223625       00665     00003     Phosphorus, water, unfiltered, milligrams per liter as phosphorus (Mean)",,,,,,,,,,,,
"#        232446       91060     00003     Orthophosphate, water, dissolved, pounds per day (Mean)",,,,,,,,,,,,
#,,,,,,,,,,,,
# Data-value qualification codes included in this output:,,,,,,,,,,,,
#        ,,,,,,,,,,,,
#     A  Approved for publication -- Processing and review completed.,,,,,,,,,,,,
#     P  Provisional data subject to revision.,,,,,,,,,,,,
#     e  Value has been estimated.,,,,,,,,,,,,
# ,,,,,,,,,,,,
agency_cd,site_no,sampledate,"Discharge, cubic feet per second (Mean)",154921_00060_00003_cd,"Orthophosphate, water, filtered, milligrams per liter as phosphorus (Mean)",223623_00671_00003_cd,"Phosphorus, water, unfiltered, pounds of phosphorus per day (Mean)",223624_91050_00003_cd,"Phosphorus, water, unfiltered, milligrams per liter as phosphorus (Mean)",223625_00665_00003_cd,"Orthophosphate, water, dissolved, pounds per day (Mean)",232446_91060_00003_cd
USGS,5427850,5/22/2014,61.5,A,0.001,A,35.7,A,0.105,A,0.34,A
USGS,5427850,5/23/2014,59.3,A,0.001,A,30.6,A,0.105,A,0.29,A
USGS,5427850,5/24/2014,60,A,0.001,A,33.3,A,0.106,A,0.32,A
USGS,5427850,5/25/2014,56,A,0.001,A,32,A,0.106,A,0.3,A
USGS,5427850,5/26/2014,63.2,A,0.001,A,35,A,0.106,A,0.33,A
USGS,5427850,5/27/2014,59.8,A,0.001,A,32.4,A,0.106,A,0.3,A
USGS,5427850,5/28/2014,84.1,A,0.001,A,46.6,A,0.107,A,0.44,A
USGS,5427850,5/29/2014,67.5,A,0.001,A,38.2,A,0.107,A,0.36,A
USGS,5427850,5/30/2014,60.9,A,0.001,A,34.2,A,0.107,A,0.32,A
USGS,5427850,5/31/2014,50.9,A,0.001,A,28.3,A,0.107,A,0.26,A
USGS,5427850,6/1/2014,48.1,A,0.001,A,28.2,A,0.108,A,0.26,A
USGS,5427850,6/2/2014,179,A,0.001,A,112,A,0.116,A,0.95,A
USGS,5427850,6/3/2014,259,A,0.00287,A,169,A,0.121,A,3.75,A
USGS,5427850,6/4/2014,143,A,0.0122,A,93.2,A,0.122,A,9.38,A
USGS,5427850,6/5/2014,81.5,A,0.0108,A,54.6,A,0.121,A,4.86,A
USGS,5427850,6/6/2014,74.4,A,0.00951,A,47.7,A,0.12,A,3.77,A
USGS,5427850,6/7/2014,78.7,A,0.00839,A,48,A,0.119,A,3.36,A
USGS,5427850,6/8/2014,72.9,A,0.0074,A,47.5,A,0.118,A,3.01,A
USGS,5427850,6/9/2014,67.5,A,0.00653,A,42.6,A,0.117,A,2.38,A
USGS,5427850,6/10/2014,68,A,0.00576,A,43,A,0.116,A,2.13,A
USGS,5427850,6/11/2014,54.4,A,0.00508,A,32.2,A,0.115,A,1.45,A
USGS,5427850,6/12/2014,55.8,A,0.00448,A,30,A,0.114,A,1.16,A
USGS,5427850,6/13/2014,64.5,A,0.00395,A,39.3,A,0.113,A,1.38,A
USGS,5427850,6/14/2014,48.5,A,0.00349,A,28.2,A,0.112,A,0.88,A
USGS,5427850,6/15/2014,46.2,A,0.00309,A,26.8,A,0.111,A,0.73,A
USGS,5427850,6/16/2014,58.7,A,0.003,A,35.5,A,0.111,A,0.96,A
USGS,5427850,6/17/2014,61.5,A,0.003,A,32.1,A,0.111,A,0.87,A
USGS,5427850,6/18/2014,103,A,0.003,A,61.5,A,0.11,A,1.67,A
USGS,5427850,6/19/2014,197,A,0.00305,A,120,A,0.111,A,3.29,A
USGS,5427850,6/20/2014,244,A,0.00408,A,174,A,0.13,A,5.53,A
USGS,5427850,6/21/2014,324,A,0.0283,A,327,A,0.188,A,49,A
USGS,5427850,6/22/2014,202,A,0.074,A,242,A,0.224,A,79,A
USGS,5427850,6/23/2014,130,A,0.0596,A,147,A,0.21,A,41.8,A
USGS,5427850,6/24/2014,111,A,0.037,A,114,A,0.189,A,22.7,A
USGS,5427850,6/25/2014,91.5,A,0.0225,A,86.9,A,0.179,A,11.1,A
USGS,5427850,6/26/2014,75.2,A,0.0132,A,70.8,A,0.171,A,5.45,A
USGS,5427850,6/27/2014,59.4,A,0.00767,A,52,A,0.163,A,2.42,A
USGS,5427850,6/28/2014,60.1,A,0.00447,A,48.2,A,0.156,A,1.41,A
USGS,5427850,6/29/2014,64.2,A,0.00261,A,53.8,A,0.148,A,0.92,A
USGS,5427850,6/30/2014,113,A,0.00152,A,90.5,A,0.142,A,0.98,A
USGS,5427850,7/1/2014,192,A,0.00182,A,143,A,0.14,A,1.97,A
USGS,5427850,7/2/2014,191,A,0.00262,A,126,A,0.123,A,2.76,A
USGS,5427850,7/3/2014,107,A,0.00275,A,73.8,A,0.128,A,1.59,A
USGS,5427850,7/4/2014,85.5,A,0.0022,A,61.4,A,0.133,A,1.02,A
USGS,5427850,7/5/2014,54,A,0.00168,A,40.8,A,0.138,A,0.49,A
USGS,5427850,7/6/2014,92.6,A,0.00128,A,73.6,A,0.142,A,0.67,A
USGS,5427850,7/7/2014,70.8,A,0.00103,A,56.2,A,0.147,A,0.4,A
USGS,5427850,7/8/2014,90.5,A,0.00104,A,73,A,0.147,A,0.52,A
USGS,5427850,7/9/2014,79.2,A,0.00108,A,63.2,A,0.147,A,0.47,A
USGS,5427850,7/10/2014,59.7,A,0.00112,A,47.2,A,0.147,A,0.36,A
USGS,5427850,7/11/2014,67.9,A,0.00116,A,53.9,A,0.147,A,0.43,A
USGS,5427850,7/12/2014,81.4,A,0.00121,A,62.9,A,0.147,A,0.52,A
USGS,5427850,7/13/2014,71.2,A,0.00126,A,55.1,A,0.147,A,0.48,A
USGS,5427850,7/14/2014,68.3,A,0.00131,A,53.7,A,0.146,A,0.48,A
USGS,5427850,7/15/2014,73.6,A,0.00136,A,59.6,A,0.146,A,0.55,A
USGS,5427850,7/16/2014,66.7,A,0.00141,A,54,A,0.146,A,0.52,A
USGS,5427850,7/17/2014,61.1,A,0.00146,A,49.4,A,0.146,A,0.5,A
USGS,5427850,7/18/2014,63.8,A,0.00152,A,51.5,A,0.146,A,0.54,A
USGS,5427850,7/19/2014,62.7,A,0.00158,A,49.3,A,0.146,A,0.54,A
USGS,5427850,7/20/2014,58.9,A,0.00164,A,46.4,A,0.146,A,0.52,A
USGS,5427850,7/21/2014,58,A,0.00171,A,44.7,A,0.146,A,0.52,A
USGS,5427850,7/22/2014,67.2,A,0.00177,A,54.5,A,0.146,A,0.67,A
USGS,5427850,7/23/2014,49.8,A,0.00184,A,40.7,A,0.146,A,0.51,A
USGS,5427850,7/24/2014,47.8,A,0.00192,A,38.8,A,0.146,A,0.51,A
USGS,5427850,7/25/2014,48.1,A,0.00199,A,36.2,A,0.146,A,0.5,A
USGS,5427850,7/26/2014,65.6,A,0.00207,A,49.3,A,0.146,A,0.7,A
USGS,5427850,7/27/2014,63.7,A,0.00215,A,46.4,A,0.146,A,0.69,A
USGS,5427850,7/28/2014,48,A,0.00223,A,36.9,A,0.146,A,0.57,A
USGS,5427850,7/29/2014,54.3,A,0.00232,A,43.3,A,0.145,A,0.69,A
USGS,5427850,7/30/2014,54,A,0.00241,A,41.6,A,0.145,A,0.69,A
USGS,5427850,7/31/2014,53.4,A,0.0025,A,42.1,A,0.145,A,0.73,A
USGS,5427850,8/1/2014,58.1,A,0.0026,A,44.8,A,0.145,A,0.8,A
USGS,5427850,8/2/2014,62.3,A,0.0027,A,47.1,A,0.145,A,0.88,A
USGS,5427850,8/3/2014,54.7,A,0.00281,A,42.3,A,0.145,A,0.82,A
USGS,5427850,8/4/2014,82.6,A,0.00292,A,61.2,A,0.147,A,1.2,A
USGS,5427850,8/5/2014,221,A,0.00233,A,179,A,0.149,A,2.77,A
USGS,5427850,8/6/2014,110,A,0.00249,A,78.9,A,0.133,A,1.51,A
USGS,5427850,8/7/2014,74.6,A,0.00378,A,55.8,A,0.136,A,1.55,A
USGS,5427850,8/8/2014,61.1,A,0.00367,A,45.4,A,0.143,A,1.17,A
USGS,5427850,8/9/2014,60.3,A,0.00343,A,49.2,A,0.149,A,1.14,A
USGS,5427850,8/10/2014,56.6,A,0.0032,A,46.3,A,0.156,A,0.95,A
USGS,5427850,8/11/2014,70,A,0.00304,A,62.7,A,0.162,A,1.18,A
USGS,5427850,8/12/2014,57.2,A,0.00314,A,50.3,A,0.163,A,0.97,A
USGS,5427850,8/13/2014,60.7,A,0.00329,A,53.1,A,0.164,A,1.07,A
USGS,5427850,8/14/2014,53.3,A,0.00345,A,46.2,A,0.164,A,0.97,A
USGS,5427850,8/15/2014,43.3,A,0.00362,A,38.4,A,0.164,A,0.85,A
USGS,5427850,8/16/2014,61.4,A,0.00379,A,55.1,A,0.165,A,1.27,A
USGS,5427850,8/17/2014,54.1,A,0.00397,A,46.9,A,0.165,A,1.13,A
USGS,5427850,8/18/2014,43.8,A,0.00416,A,36.7,A,0.165,A,0.93,A
USGS,5427850,8/19/2014,61.5,A,0.00436,A,50.6,A,0.166,A,1.34,A
USGS,5427850,8/20/2014,57.7,A,0.00457,A,53.2,A,0.166,A,1.47,A
USGS,5427850,8/21/2014,44.7,A,0.00479,A,44.8,A,0.166,A,1.3,A
USGS,5427850,8/22/2014,56.4,A,0.00502,A,54.1,A,0.167,A,1.63,A
USGS,5427850,8/23/2014,53.9,A,0.00526,A,52.6,A,0.167,A,1.66,A
USGS,5427850,8/24/2014,46.9,A,0.00552,A,44.2,A,0.167,A,1.46,A
USGS,5427850,8/25/2014,66.2,A,0.00578,A,61.9,A,0.168,A,2.15,A
USGS,5427850,8/26/2014,78.5,A,0.00606,A,70.8,A,0.168,A,2.55,A
USGS,5427850,8/27/2014,61.5,A,0.00635,A,55.8,A,0.168,A,2.11,A
USGS,5427850,8/28/2014,57.4,A,0.00665,A,51.8,A,0.169,A,2.05,A
USGS,5427850,8/29/2014,42.3,A,0.00692,A,40.2,A,0.168,A,1.66,A
USGS,5427850,8/30/2014,73.2,A,0.00679,A,60.2,A,0.162,A,2.53,A
USGS,5427850,8/31/2014,63.3,A,0.00659,A,54.9,A,0.155,A,2.34,A
USGS,5427850,9/1/2014,60.7,A,0.00638,A,49.4,A,0.148,A,2.14,A
USGS,5427850,9/2/2014,58.1,A,0.00619,A,45.8,A,0.141,A,2.01,A
USGS,5427850,9/3/2014,26.4,A,0.00599,A,21.2,A,0.135,A,0.94,A
USGS,5427850,9/4/2014,56.7,A,0.00581,A,39.3,A,0.129,A,1.79,A
USGS,5427850,9/5/2014,88.2,A,0.00563,A,57.5,A,0.123,A,2.64,A
USGS,5427850,9/6/2014,61.2,A,0.00546,A,39.3,A,0.117,A,1.83,A
USGS,5427850,9/7/2014,54.4,A,0.00529,A,33.8,A,0.112,A,1.6,A
USGS,5427850,9/8/2014,44.7,A,0.00512,A,23.6,A,0.107,A,1.13,A
USGS,5427850,9/9/2014,51,A,0.00497,A,25.7,A,0.102,A,1.25,A
USGS,5427850,9/10/2014,73.9,A,0.00481,A,37.7,A,0.0974,A,1.87,A
USGS,5427850,9/11/2014,55.9,A,0.00466,A,29.2,A,0.093,A,1.47,A
USGS,5427850,9/12/2014,57.7,A,0.00452,A,29.2,A,0.0888,A,1.49,A
USGS,5427850,9/13/2014,55.7,A,0.00438,A,25.8,A,0.0848,A,1.33,A
USGS,5427850,9/14/2014,46,A,0.00425,A,19.5,A,0.081,A,1.03,A
USGS,5427850,9/15/2014,67.7,A,0.00411,A,28.1,A,0.0773,A,1.5,A
USGS,5427850,9/16/2014,59.3,A,0.00399,A,23.5,A,0.0743,A,1.26,A
USGS,5427850,9/17/2014,55,A,0.00391,A,21.9,A,0.0741,A,1.16,A
USGS,5427850,9/18/2014,52.7,A,0.00384,A,22.1,A,0.0741,A,1.15,A
USGS,5427850,9/19/2014,21.6,A,0.00376,A,8.06,A,0.0742,A,0.41,A
USGS,5427850,9/20/2014,70.5,A,0.00369,A,28.9,A,0.0743,A,1.44,A
USGS,5427850,9/21/2014,60.5,A,0.00361,A,25.1,A,0.0743,A,1.22,A
USGS,5427850,9/22/2014,49.9,A,0.00354,A,19.9,A,0.0744,A,0.95,A
USGS,5427850,9/23/2014,49.1,A,0.00347,A,19.7,A,0.0745,A,0.92,A
USGS,5427850,9/24/2014,49.9,A,0.00341,A,20.3,A,0.0746,A,0.93,A
USGS,5427850,9/25/2014,51,A,0.00334,A,21.8,A,0.0746,A,0.98,A
USGS,5427850,9/26/2014,48.4,A,0.00327,A,20.8,A,0.0747,A,0.91,A
USGS,5427850,9/27/2014,48.4,A,0.00321,A,19.5,A,0.0748,A,0.84,A
USGS,5427850,9/28/2014,49.5,A,0.00315,A,20,A,0.0748,A,0.84,A
USGS,5427850,9/29/2014,60.3,A,0.00309,A,24.3,A,0.0749,A,1,A
USGS,5427850,9/30/2014,39.5,A,0.00303,A,13.6,A,0.075,A,0.55,A
USGS,5427850,10/1/2014,46.7,A,0.003,A,11.6,A,0.074,A,0.46,A
USGS,5427850,10/2/2014,39.4,A,0.003,A,14.6,A,0.0763,A,0.57,A
USGS,5427850,10/3/2014,57.8,A,0.003,A,24.5,A,0.0776,A,0.95,A
USGS,5427850,10/4/2014,70.8,A,0.003,A,30.4,A,0.0788,A,1.16,A
USGS,5427850,10/5/2014,52,A,0.003,A,22.7,A,0.08,A,0.85,A
USGS,5427850,10/6/2014,47.5,A,0.003,A,20.9,A,0.0813,A,0.77,A
USGS,5427850,10/7/2014,67.3,A,0.003,A,28.7,A,0.0825,A,1.04,A
USGS,5427850,10/8/2014,52.9,A,0.003,A,21.8,A,0.0838,A,0.78,A
USGS,5427850,10/9/2014,55.9,A,0.003,A,24.8,A,0.085,A,0.87,A
USGS,5427850,10/10/2014,50.4,A,0.003,A,23.3,A,0.0862,A,0.81,A
USGS,5427850,10/11/2014,46.1,A,0.003,A,21.8,A,0.0875,A,0.75,A
USGS,5427850,10/12/2014,55.8,A,0.003,A,27.5,A,0.0887,A,0.93,A
USGS,5427850,10/13/2014,70.5,A,0.003,A,39.7,A,0.0993,A,1.17,A
USGS,5427850,10/14/2014,144,A,0.00265,A,88.5,A,0.11,A,2.08,A
USGS,5427850,10/15/2014,92.5,A,0.002,A,47.3,A,0.0934,A,1.02,A
USGS,5427850,10/16/2014,66.6,A,0.00203,A,32.5,A,0.0897,A,0.74,A
USGS,5427850,10/17/2014,71.9,A,0.00206,A,34.8,A,0.0869,A,0.83,A
USGS,5427850,10/18/2014,61.2,A,0.00209,A,27.5,A,0.0842,A,0.68,A
USGS,5427850,10/19/2014,40.8,A,0.00212,A,17.7,A,0.0814,A,0.47,A
USGS,5427850,10/20/2014,77.1,A,0.00215,A,33.5,A,0.0786,A,0.91,A
USGS,5427850,10/21/2014,53.6,A,0.00218,A,21.6,A,0.0759,A,0.62,A
USGS,5427850,10/22/2014,49.3,A,0.00221,A,19.3,A,0.0736,A,0.58,A
USGS,5427850,10/23/2014,62.9,A,0.00224,A,26.6,A,0.0726,A,0.82,A
USGS,5427850,10/24/2014,60.9,A,0.00227,A,26.8,A,0.0717,A,0.85,A
USGS,5427850,10/25/2014,57.8,A,0.0023,A,22,A,0.0708,A,0.72,A
USGS,5427850,10/26/2014,65,A,0.00233,A,26.9,A,0.0699,A,0.9,A
USGS,5427850,10/27/2014,47.1,A,0.00236,A,16.7,A,0.069,A,0.57,A
USGS,5427850,10/28/2014,49.9,A,0.00239,A,17.3,A,0.0681,A,0.61,A
USGS,5427850,10/29/2014,81.9,A,0.00242,A,30,A,0.0672,A,1.08,A
USGS,5427850,10/30/2014,60.3,A,0.00245,A,22.3,A,0.0663,A,0.83,A
USGS,5427850,10/31/2014,64.9,A,0.00248,A,23.2,A,0.0654,A,0.88,A
USGS,5427850,11/1/2014,49.9,A,0.00251,A,17.1,A,0.0645,A,0.67,A
USGS,5427850,11/2/2014,35.6,A,0.00254,A,11.7,A,0.0636,A,0.47,A
USGS,5427850,11/3/2014,79.5,A,0.00257,A,27.3,A,0.0627,A,1.12,A
USGS,5427850,11/4/2014,54,A,0.0026,A,19.2,A,0.0618,A,0.81,A
USGS,5427850,11/5/2014,70.1,A,0.00263,A,22.1,A,0.0608,A,0.95,A
USGS,5427850,11/6/2014,74.3,A,0.00266,A,23.7,A,0.0599,A,1.05,A
USGS,5427850,11/7/2014,39.8,A,0.00269,A,12.6,A,0.059,A,0.58,A
USGS,5427850,11/8/2014,81.1,A,0.00272,A,25.9,A,0.0581,A,1.21,A
USGS,5427850,11/9/2014,72.3,A,0.00276,A,21.9,A,0.0572,A,1.06,A
USGS,5427850,11/10/2014,69.7,A,0.00279,A,20.9,A,0.0563,A,1.04,A
USGS,5427850,11/11/2014,52.4,A,0.00282,A,15.4,A,0.0554,A,0.78,A
USGS,5427850,11/12/2014,64,A,0.00285,A,19.2,A,0.0545,A,1,A
USGS,5427850,11/13/2014,69.4,A,0.00288,A,19.9,A,0.0536,A,1.07,A
USGS,5427850,11/14/2014,65.8,A,0.00291,A,18.9,A,0.0527,A,1.04,A
USGS,5427850,11/15/2014,59.3,A,0.00294,A,16.7,A,0.0518,A,0.95,A
USGS,5427850,11/16/2014,60.1,A,0.00297,A,16.9,A,0.0509,A,0.99,A
USGS,5427850,11/17/2014,63,A,0.00303,A,17.3,A,0.05,A,1.05,A
USGS,5427850,11/18/2014,55,A,0.00326,A,14.7,A,0.0496,A,0.96,A
USGS,5427850,11/19/2014,61.2,A,0.00351,A,16.4,A,0.0491,A,1.17,A
USGS,5427850,11/20/2014,59.7,A,0.00376,A,15.7,A,0.0487,A,1.21,A
USGS,5427850,11/21/2014,49.5,A,0.00401,A,13.1,A,0.0483,A,1.09,A
USGS,5427850,11/22/2014,63.6,A,0.00426,A,16.5,A,0.0479,A,1.47,A
USGS,5427850,11/23/2014,81,A,0.00451,A,20.5,A,0.0475,A,1.96,A
USGS,5427850,11/24/2014,87.1,A,0.00476,A,22.2,A,0.0471,A,2.24,A
USGS,5427850,11/25/2014,91.5,A,0.00501,A,23,A,0.0466,A,2.47,A
USGS,5427850,11/26/2014,68.2,A,0.00526,A,17.1,A,0.0462,A,1.95,A
USGS,5427850,11/27/2014,62.7,A,0.00551,A,15.1,A,0.0458,A,1.82,A
USGS,5427850,11/28/2014,55.8,A,0.00576,A,14.4,A,0.0454,A,1.83,A
USGS,5427850,11/29/2014,65,A,0.00601,A,16,A,0.045,A,2.14,A
USGS,5427850,11/30/2014,69.9,A,0.00626,A,17,A,0.0446,A,2.39,A
USGS,5427850,12/1/2014,48.2,A,0.00651,A,11.3,A,0.0441,A,1.67,A
USGS,5427850,12/2/2014,52.9,A,0.00676,A,12.6,A,0.0437,A,1.96,A
USGS,5427850,12/3/2014,63.9,A,0.00701,A,14.9,A,0.0433,A,2.41,A
USGS,5427850,12/4/2014,56.3,A,0.00726,A,13.1,A,0.0429,A,2.22,A
USGS,5427850,12/5/2014,57.5,A,0.00751,A,13.2,A,0.0425,A,2.35,A
USGS,5427850,12/6/2014,58.3,A,0.00776,A,13.3,A,0.042,A,2.45,A
USGS,5427850,12/7/2014,48.6,A,0.00801,A,10.9,A,0.0416,A,2.09,A
USGS,5427850,12/8/2014,63.7,A,0.00826,A,14.2,A,0.0412,A,2.85,A
USGS,5427850,12/9/2014,62.4,A,0.00851,A,13.8,A,0.0408,A,2.87,A
USGS,5427850,12/10/2014,56.8,A,0.00876,A,12.4,A,0.0404,A,2.69,A
USGS,5427850,12/11/2014,55.1,A,0.00899,A,11.9,A,0.04,A,2.67,A
USGS,5427850,12/12/2014,53.1,A,0.00909,A,11.4,A,0.0398,A,2.6,A
USGS,5427850,12/13/2014,60.7,A,0.00917,A,12.9,A,0.0395,A,2.99,A
USGS,5427850,12/14/2014,64.2,A,0.00926,A,13.7,A,0.0393,A,3.23,A
USGS,5427850,12/15/2014,71.2,A,0.00934,A,15.2,A,0.0391,A,3.65,A
USGS,5427850,12/16/2014,80.7,A,0.00943,A,16.9,A,0.0388,A,4.11,A
USGS,5427850,12/17/2014,75.8,A,0.00951,A,15.9,A,0.0386,A,3.91,A
USGS,5427850,12/18/2014,60.4,A,0.0096,A,12.7,A,0.0384,A,3.17,A
USGS,5427850,12/19/2014,57.3,A,0.00969,A,11.8,A,0.0382,A,3,A
USGS,5427850,12/20/2014,55.1,A,0.00977,A,11.4,A,0.0379,A,2.93,A
USGS,5427850,12/21/2014,52.2,A,0.00986,A,10.6,A,0.0377,A,2.76,A
USGS,5427850,12/22/2014,67.1,A,0.00994,A,13.4,A,0.0375,A,3.56,A
USGS,5427850,12/23/2014,70.8,A,0.01,A,14.3,A,0.0372,A,3.85,A
USGS,5427850,12/24/2014,89.3,A,0.0101,A,17.9,A,0.037,A,4.88,A
USGS,5427850,12/25/2014,69.8,A,0.0102,A,14,A,0.0368,A,3.88,A
USGS,5427850,12/26/2014,77.1,A,0.0103,A,15,A,0.0366,A,4.22,A
USGS,5427850,12/27/2014,55.8,A,0.0104,A,10.9,A,0.0363,A,3.1,A
USGS,5427850,12/28/2014,72.3,A,0.0105,A,14.1,A,0.0361,A,4.08,A
USGS,5427850,12/29/2014,54,A,0.0105,A,10.5,A,0.0359,A,3.09,A
USGS,5427850,12/30/2014,41.7,A,0.0106,A,7.93,A,0.0356,A,2.37,A
USGS,5427850,12/31/2014,46.9,A,0.0107,A,8.98,A,0.0354,A,2.72,A
USGS,5427850,1/1/2015,52.2,A,0.0108,A,9.96,A,0.0352,A,3.06,A
USGS,5427850,1/2/2015,54,A,0.0109,A,10.1,A,0.035,A,3.16,A
USGS,5427850,1/3/2015,54.9,A,0.011,A,10.4,A,0.0347,A,3.28,A
USGS,5427850,1/4/2015,51.2,A,0.011,A,9.56,A,0.0345,A,3.06,A
USGS,5427850,1/5/2015,42.6,A,0.0111,A,7.96,A,0.0343,A,2.59,A
USGS,5427850,1/6/2015,47.9,A,0.0112,A,8.75,A,0.034,A,2.89,A
USGS,5427850,1/7/2015,46,A:e,0.0113,A,8.42,A,0.0338,A,2.82,A
USGS,5427850,1/8/2015,44,A:e,0.0114,A,7.98,A,0.0336,A,2.71,A
USGS,5427850,1/9/2015,44,A:e,0.0115,A,7.93,A,0.0334,A,2.73,A
USGS,5427850,1/10/2015,45,A:e,0.0116,A,8.05,A,0.0331,A,2.81,A
USGS,5427850,1/11/2015,48,A:e,0.0116,A,8.53,A,0.0329,A,3.02,A
USGS,5427850,1/12/2015,49,A:e,0.0117,A,8.65,A,0.0327,A,3.11,A
USGS,5427850,1/13/2015,45,A:e,0.0118,A,7.89,A,0.0324,A,2.88,A
USGS,5427850,1/14/2015,44,A:e,0.0119,A,7.66,A,0.0322,A,2.83,A
USGS,5427850,1/15/2015,50,A:e,0.0119,A,8.65,A,0.032,A,3.22,A
USGS,5427850,1/16/2015,49,A:e,0.0116,A,8.52,A,0.0322,A,3.08,A
USGS,5427850,1/17/2015,53,A:e,0.0112,A,9.26,A,0.0324,A,3.22,A
USGS,5427850,1/18/2015,57,A:e,0.0109,A,10,A,0.0326,A,3.35,A
USGS,5427850,1/19/2015,57,A:e,0.0105,A,10.1,A,0.0327,A,3.23,A
USGS,5427850,1/20/2015,53,A:e,0.0101,A,9.43,A,0.0329,A,2.9,A
USGS,5427850,1/21/2015,51,A:e,0.00976,A,9.12,A,0.0331,A,2.69,A
USGS,5427850,1/22/2015,48,A:e,0.00939,A,8.63,A,0.0333,A,2.44,A
USGS,5427850,1/23/2015,50,A:e,0.00902,A,9.04,A,0.0335,A,2.44,A
USGS,5427850,1/24/2015,56,A:e,0.00865,A,10.2,A,0.0337,A,2.62,A
USGS,5427850,1/25/2015,51,A:e,0.00828,A,9.33,A,0.0338,A,2.28,A
USGS,5427850,1/26/2015,37,A:e,0.00791,A,6.82,A,0.034,A,1.58,A
USGS,5427850,1/27/2015,51,A:e,0.00754,A,9.41,A,0.0342,A,2.07,A
USGS,5427850,1/28/2015,50,A:e,0.00716,A,9.29,A,0.0344,A,1.94,A
USGS,5427850,1/29/2015,48,A:e,0.00679,A,8.97,A,0.0346,A,1.76,A
USGS,5427850,1/30/2015,42,A:e,0.00642,A,7.9,A,0.0348,A,1.46,A
USGS,5427850,1/31/2015,45,A:e,0.00605,A,8.5,A,0.035,A,1.47,A
USGS,5427850,2/1/2015,30,A:e,0.00568,A,5.71,A,0.0352,A,0.92,A
USGS,5427850,2/2/2015,41,A:e,0.00531,A,7.81,A,0.0353,A,1.17,A
USGS,5427850,2/3/2015,54,A:e,0.00494,A,10.3,A,0.0355,A,1.44,A
USGS,5427850,2/4/2015,52,A:e,0.00457,A,10,A,0.0357,A,1.28,A
USGS,5427850,2/5/2015,48,A:e,0.00419,A,9.31,A,0.0359,A,1.09,A
USGS,5427850,2/6/2015,47,A:e,0.00382,A,9.16,A,0.0361,A,0.97,A
USGS,5427850,2/7/2015,50,A:e,0.00345,A,9.79,A,0.0363,A,0.93,A
USGS,5427850,2/8/2015,52,A:e,0.00308,A,10.2,A,0.0364,A,0.87,A
USGS,5427850,2/9/2015,50,A:e,0.00271,A,9.9,A,0.0366,A,0.73,A
USGS,5427850,2/10/2015,44,A:e,0.00234,A,8.76,A,0.0368,A,0.56,A
USGS,5427850,2/11/2015,48,A:e,0.00203,A,9.59,A,0.037,A,0.53,A
USGS,5427850,2/12/2015,45,A:e,0.002,A,9.07,A,0.0373,A,0.49,A
USGS,5427850,2/13/2015,45,A:e,0.002,A,9.14,A,0.0376,A,0.49,A
USGS,5427850,2/14/2015,48,A:e,0.002,A,9.82,A,0.0379,A,0.52,A
USGS,5427850,2/15/2015,41,A:e,0.002,A,8.46,A,0.0382,A,0.44,A
USGS,5427850,2/16/2015,48,A:e,0.002,A,9.96,A,0.0385,A,0.52,A
USGS,5427850,2/17/2015,51,A:e,0.002,A,10.7,A,0.0388,A,0.55,A
USGS,5427850,2/18/2015,49,A:e,0.002,A,10.3,A,0.039,A,0.53,A
USGS,5427850,2/19/2015,43,A:e,0.002,A,9.14,A,0.0393,A,0.46,A
USGS,5427850,2/20/2015,47,A:e,0.002,A,10.1,A,0.0396,A,0.51,A
USGS,5427850,2/21/2015,51,A:e,0.002,A,11,A,0.0399,A,0.55,A
